41100	204756	342032																																																																					
356984	376926	360031																																																																					
734823	10780	43261	396795																																																																				
52017	110313	156385	43123	208660	661741																																																																		
177787	356984	376926	360031																																																																				
365648	18602	201055	358375																																																																				
108335	209117	271852	427755	139528																																																																			
357073	736638	145597	42416	149408	284251																																																																		
406688	43851	22234	321099																																																																				
48365	59313	380579																																																																					
287261	111873	406194	397519	225123	378407	354111																																																																	
283992	103926	16643	74005	146335	57048	327710																																																																	
367186	360740	147176																																																																					
365028	387238	366339																																																																					
324086	398351	1223848	398343	398354																																																																			
378768	1016706	348576	713212																																																																				
241710	31282	299962	313170	732519	332555	303956	227534																																																																
8864	10911	209470	276338	499539																																																																			
1398350	817652	223621	1902928	362439																																																																			
346695	20553	70361	286457	367514																																																																			
328595	48365	59313	392946	181202																																																																			
200038	660928	660927	208660																																																																				
219537	385167	397139	122382	127158	387597	360414	914087	357351																																																															
383599	381992	396772																																																																					
374101	225262	392594																																																																					
230004	110313	156385	355600																																																																				
1016690	1400569	89663	190231																																																																				
383599	381992	366647																																																																					
1016690	767508	422657	1371812																																																																				
350155	475050	252488	393929																																																																				
33471	214556	365060	262522	363644																																																																			
199943	227151	61065	222942	397231																																																																			
67640	50999	363644	390316																																																																				
342512	72830	68048	17032																																																																				
392017	226774	193618	327710	191515	278381	283992	393929																																																																
254402	314958	392020																																																																					
17032	68048	396311	5307																																																																				
331435	374101	355425	59468	208211																																																																			
48365	59313	156523	122027																																																																				
383599	381992	1190994	42416	1017138																																																																			
358878	814409	660928	208660																																																																				
186171	107386	150879	63676	620438	328876	241147	19699	1164775	950952	499539																																																													
392017	226774	193618	327710	191515	278381	283992	393929																																																																
383599	381992	366647																																																																					
309448	29114	3547	392718																																																																				
18602	278381	346695	201055	53421	163170	102601	1017138																																																																
1622191	1622190	1622191	1628762	1623804	1621769	1621142	1628100	1622019	1628207	2145439	1622726	2149457																																																											
365028	387238	366339																																																																					
43738	324086	170758	386754	300456	351990	155843	25527	16755	393825	148444	224671	384387	391605	45676	346722																																																								
266248	372438	17032	68048	374101	422465	361560	134748	310530	136981	224671																																																													
161422	394262	276157	296188	8140	340953																																																																		
224653	114923	245417	499699	391852																																																																			
147629	208299	255229	311368																																																																				
58290	149408	287467	96326																																																																				
149408	254402	314958																																																																					
1084944	135469	1101295	1367764																																																																				
734823	10780	43261	829435																																																																				
1164912	661741	278381	201055	346695	239436	72192																																																																	
48365	59313	355027	394262	160922																																																																			
182313	43261	70012	249966	734823	395691																																																																		
173065	18034	205877	246169	164588	311561	247027	214598	263307																																																															
342153	225393	737036	681834	1170572	1340254	1067338																																																																	
36919	145613	392215	202244	195923	57048	145597	9006	814410																																																															
43123	110313	156385	230004	286457																																																																			
173065	18034	205877	246169	164588	311561	247027	214598	263307																																																															
239574	200038	205427	157055	1118775	386536	358424																																																																	
476883	366109	234904	76283	281610	297353	205427	190358																																																																
120414	279107	125259	126609																																																																				
366105	660928	660927	208660	266052	286457	661741	230004																																																																
1371592	384205	264257	199780	308866																																																																			
356984	376926	360031																																																																					
7635	97238	475045	123892																																																																				
346695	16643	356984	376926	360031	179949	164099																																																																	
193618	283992	120994	272457	253725	392017																																																																		
660928	190744	185569	340953																																																																				
1165886	374990	1190011	361584																																																																				
383599	381992	258569	89769																																																																				
392718	59313	48365	208660																																																																				
250332	225316	8140	276157	61943	394257	396342																																																																	
36919	392215	202244	56776	195923	57048	9006	814410																																																																
194170	201055	390485	392819	1017138																																																																			
1694312	910278	399893	399891																																																																				
126126	219882	100679	123786																																																																				
310092	126126	219882	154176	59223	189477																																																																		
272457	333835	120994	193832	17112	191515	327710	140817	18602																																																															
102601	245818	1017161	195946																																																																				
138560	361584	362103	942725	613848	76477	908211	220637	386222	734578	2083604	2104782	221930	361584	2083527	392725	1046244	361584	362103	305875	935839	848898	395815	399231	907312	316280	908211	131999	935839	361584	362103	104710	93682	1019007	762642	762641	264914	681839	379114	372687	372855	1164762	754800	51947																												
363972	961102	405427	89663	163949	360364	392033																																																																	
148141	1145779	232531	44962																																																																				
36919	392215	202244	56776	195923	57048	9006	814410																																																																
387703	372266	366936	390689	367205	375703	365304	376637	386740	618532	377954	375404	361170																																																											
201055	278381	18602	641500	1058934	359287																																																																		
256849	132742	208660	305367																																																																				
779222	1064405	61937	123713	47993	20373	72222	63989																																																																
254402	314958	392291	183221																																																																				
156133	43123	110313	156385	186171	278381																																																																		
1101259	9006	1333703	358766	374101																																																																			
2083679	1919509	1082539	1102075	1102073	1059696	1060192	1060732	230903	1695617																																																														
2083679	1919509	1082539	1102075	1102073	1059696	1060192	1060732	230903	1695617																																																														
391079	254402	314958	392020	1017750																																																																			
1928252	396275	409790	762638	397023	145613	1190988	226774	387894	375772	231892																																																													
148141	392204	394118	148141																																																																				
301770	180023	111873	5735																																																																				
2083679	1919509	1082539	1102075	1102073	1059696	1060192	1060732	230903	1695617																																																														
488267	108335	171190	97089																																																																				
108335	272175	31378	397891	393925	394257																																																																		
306291	333148	239766	113019	199125	76518	5386	121064																																																																
71447	18602	396496	1114034	814409																																																																			
7656	76283	149408	111873	287261																																																																			
70012	249966	734823	392078	10780																																																																			
43738	324086	170758	386754	300456	351990	155843	25527	16755	393825	148444	224671	384387	391605	45676	346722																																																								
921133	921132	921139	97089																																																																				
367186	360740	245818																																																																					
287261	111873	180023	32895	58669																																																																			
282097	187816	1829	1074593	105668	270544	935818	861165	195596	13574	393965	262721	1365																																																											
278381	346695	201055	227150	156385	608977																																																																		
6768	1114033	57048	146335																																																																				
1672015	678459	678456	678458	868315	958812																																																																		
258569	89769	657893	135469																																																																				
863900	283348	201055																																																																					
391890	713187	391890	24685																																																																				
120994	184241	185422	193832	206395	252488	283992	195946	391436	391888	392017	339617																																																												
58669	287261	111873	180023	32895																																																																			
250332	225316	8140	276157	61943	394257	396342																																																																	
130172	16643	308098	195946	661741	261992	262522	123462																																																																
61943	276157	276174	225316																																																																				
304902	24294	137790	184950	943208	393085	292417	108335	422614																																																															
278381	18602	346695	201055																																																																				
219537	385167	122382	387597	67171	914045																																																																		
383371	327710	191515	140817	226774	292417																																																																		
287261	111873	245818	309096	297353	392000	130903	225123	84012	38020																																																														
42416	183221	383933	10911	390290																																																																			
195946	186171	1720597	306104	140817																																																																			
328595	48365	59313	392946	392397																																																																			
364846	84012	18602	1192402	11937																																																																			
375636	239574	272457	383599	381992	331435	190231																																																																	
1145777	1367764	1327743	424233	1080173	377956	1898905	395809	2146094	2146086	1372741	250332	1145782	61215	361505																																																									
394262	18980	296188	276157																																																																				
371984	920623	195946	125206																																																																				
1101308	475066	17032	68048																																																																				
7635	84012	374101																																																																					
103926	284251	120994	1164787																																																																				
300482	239436	377340	356984	376926	360031	401388																																																																	
148141	155389	74005	323532																																																																				
383933	197052	8864																																																																					
7635	123892	350208	336788																																																																				
909217	909217	394257	286040	410000																																																																			
68048	769579	374101																																																																					
393263	848298	848391																																																																					
1945534	1623761	1622195	1629086	1629133	1651834	1621006	1623761	1621006	1628404	1621966	1623758	1945700	1628197	1628201	1628202	1622019	1628568	1628874	1628878	1629107	2131154	2149233																																																	
56776	299450	49925	148141																																																																				
397330	177458	103327	304731	107055																																																																			
2145438	944504	716568	1075852	358363	1075851	2137707	1075850	366445	384222	376285	365562	376254	363399	384877	391609	375278	373828	1588573	1075854	383301	1340250	393760	392427																																																
754798	290822	307227	848480																																																																				
182313	70012	43261	734823	396806	396805	48409	263307	214598																																																															
355027	48365	59313	219130																																																																				
386536	358424	102601																																																																					
382754	382472	6380	60867	89663	378870																																																																		
201055	346695	286457	219130	102601																																																																			
500651	278381	346695	201055	286457																																																																			
1713299	1372042	282083	720125	621512	221849																																																																		
88618	1017757	171189	169084	363972	405540	961130	356642	732354	402995	23873	190430	467183	195464																																																										
145613	352293	262522	157585	392215	291615																																																																		
190744	294886	257518	286949	32765	18279	59733	340367																																																																
121213	101276	206746	75893																																																																				
921139	920998	921137	364790	720099																																																																			
176484	341855	2145718	2145717	2145716	1945052	133150	1720468	305282	638081	367391	138560	19331	246200	81467	305907	181202	1327743	1739625	317357	256841	614896	614894	287446	25129																																															
219537	385167	397082	914087																																																																				
207762	1101308	17032	68048																																																																				
311368	147629	208299	365633																																																																				
681873	112802	1704277	397291	716439																																																																			
386536	358424	365633	102601	222340																																																																			
365028	387238	366339																																																																					
356984	376926	360031																																																																					
294886	257518	379019																																																																					
227150	52017	156385	110313	43123																																																																			
154454	391888	392017	226774																																																																				
205877	164588	311561	278381																																																																				
205886	351308	1118616	1118617	2149185																																																																			
396805	396806	374101	110313	156385	43123	372539	156133	814409																																																															
76283	36062	281610	297353																																																																				
23538	262522	262522	208660																																																																				
734823	10780	43261	249966	70012																																																																			
3547	1590703	1145770	657872	49925																																																																			
314958	254402	201371	287261	111873																																																																			
342032	41100	204756	814410	294908																																																																			
225316	276174	8140	276157																																																																				
367186	360740	171190	171189																																																																				
201055	18602	346695	278381	219130																																																																			
351916	204500	110313	156385	17032	68048	22708	29598	396496																																																															
711892	710169	176411	485119																																																																				
660928	660927	110313	286457	278381	661741	230004	52017	156385																																																															
316166	2029	3547	48922																																																																				
334956	1114834	91849																																																																					
943027	943060	943035	943046	1144280	383488	943050	942999	367130	379784	942925	942926	943047	363911																																																										
156385	230004	110313	18602	201055	227150	682366	43123	286457	355600	117982																																																													
89769	619913	390485	386894	365028	387238	366339	162194																																																																
125206	1101269	1164775	1672027	276157																																																																			
383599	381992	366647																																																																					
1713290	321413	221849	97089	755015	717228	1227313																																																																	
365028	387238	366339	132466	102601	222340	9006	163170	133911	204257																																																														
396795	262522	324086	1101291	1191005	356984	376926	360031	198029																																																															
17032	68048	374101	292417																																																																				
252112	1101259	1328777	374101																																																																				
208299	147629	311368	48409	255229																																																																			
394247	661741	374101	937668																																																																				
230004	18602	357461	356984	376926	360031																																																																		
131627	219265	1145779	394117	171628	206570	390718																																																																	
376274	386536	358424	375744	300065																																																																			
276157	296188	8140	615232																																																																				
193832	206395	396222	1164788																																																																				
278381	346695	1017138	201055																																																																				
39141	22653	155912	392855	385954	46071																																																																		
190358	154454	226774	283992	252488	195946																																																																		
106685	260033	37249	239574																																																																				
182313	43261	10780	70012	249966	734823	396795																																																																	
383371	96509	309096	158711	56776	57322	63676	281978	814410	206273																																																														
291236	264688	367585	377050	1702261	326477	657913	657914																																																																
43738	324086	170758	386754	300456	351990	155843	25527	16755	393825	148444	224671																																																												
1147073	1147445	1734467	135469	42416																																																																			
374101	359996	386566																																																																					
53648	135359	114878	223784																																																																				
176484	386536	358424	375744																																																																				
2044061	1672015	1672017	285654																																																																				
287467	289088	392291	329538	176484																																																																			
1143898	1143897	1143901	1143896																																																																				
53648	223784	87377	114878	829435																																																																			
272457	468184	342512	142745	375938																																																																			
1132490	1132493	1132502	1132526	1132527	1132623	1132639	1132640	916117	22435	38658	252547	250180	255106	264035	291520	304443	327204	1367726	174081	354927	885993	884043	485083	98059	114823	130360	139085	48908	50718	10030	18776	17061	311091	258288	333908	335624	351009	314308	176554	422638	422650	422655	422657	1393043	213025	279039	397577	717999	710120	716828	716829	719787																			
1622316	1623758	1623864	1622198	2138704	1945688	1628874	1629114	2136623	2136624	1622306	2136618	1628198	1622042	1622019	2145434																																																								
133973	354111	250332	206570	61215	97089	1145768	1145777																																																																
397616	657913	657914	30373	16497	354717	169816	361560	1192426	120347	100395	388082	388746	361415	158251	164099	123892	231281	155761	179352	43483	291541	49925	377664	387191	365587																																														
1223848	181025	374101																																																																					
8968	615003	861360	393965	1063855																																																																			
182313	43261	10780	734823	396806	396805	104076	286438																																																																
5307	195946	154454	72860	133911	1396949																																																																		
383599	381992	366647																																																																					
108335	383599	381992	394257	84012	367422																																																																		
209141	209276	159120	28433	155328	156044	256834	259413	276590	285753	61398	194539	129014	151219	1046608	1046772	398856	477851	282800	322692	32712	41725	119459	193837	644089	1018874	861440	406499	210426	220312	235290	235393	200566	191261	173529	160327	138143	142674	135273	131088	125269	113022	297987	292400	239912	244930	256091	256887	258532	263171	352163	356518	323174	133135	241808	31408	5840	221391	211307	388219	388542	366067	360126	392199	396970	716840	716871	717097	717171	618980	641365	610100
73984	349267	398522	224870	1400578	1400564																																																																		
202578	225316	296188	276157																																																																				
225316	8140	296188	276157	276174	1086285																																																																		
134630	201055	383371	1101259	374101	207762	346695	332555																																																																
959056	179462	262898	190358	106685	260033																																																																		
222340	386536	358424	102601	274422	89769																																																																		
383599	381992	366647																																																																					
53421	53648	114878	103926																																																																				
7635	123892	185569	264688	385716																																																																			
393114	5307	364963	354111																																																																				
386536	358424	375744																																																																					
324086	17032	68048																																																																					
363972	195946	193832	387642																																																																				
6217	1391824	1389377	1654920																																																																				
185422	195946	226774	1348511																																																																				
103926	193618	16643	287261	111873																																																																			
909242	615225	396273	618588																																																																				
89769	11937	383599	381992	366647																																																																			
382490	67149	1145764	1145768	1145765																																																																			
1590707	682360	272175	171190	263100																																																																			
239436	5307	239574	354111																																																																				
96509	41100	204756	323532	232561	239574																																																																		
284251	16643	123462	119063	103926																																																																			
959056	272457	193618	154454																																																																				
72860	154454	164230	239574	84012	828213																																																																		
248259	209417	22215	1400583	230013																																																																			
248259	209417	22215	1400583	230013																																																																			
262522	157585	145613	3979	374101	226774	708442	489494	286457	23965	289088	123462	489489	119063	137071																																																									
225316	296188	359016	1086285																																																																				
287261	324086	207762	374101																																																																				
28609	7741	398305	208211																																																																				
200038	195679	9653	1016706	1073120																																																																			
1192943	1148130	943557	943558	1118533																																																																			
309096	189778	71795	286457	56776	392001	392017	499900	53648	135359	223784	342032	41100	204756	409560	281610	297353																																																							
313471	341056	363644	392078	393069	391857	1400575																																																																	
386536	358424	375744																																																																					
392055	378768	863900	283348	392819																																																																			
114878	103926	106685	260033	393925																																																																			
394233	191515	327710	278123	19437																																																																			
73093	93208	105274	272453																																																																				
717192	333276	81769	197423	20779																																																																			
1623617	1623617	1628925	1622320																																																																				
398610	74590	84012	780493	41100	230546	630311	1251404																																																																
96509	176484	186171	202966	41100	306104	206273	231807																																																																
406115	321099	22234	350562	287261	111873																																																																		
17057	48365	59313																																																																					
41100	204756	96509	393433																																																																				
1086173	872721																																																																						
405501																																																																							
383599	381992	89769	375938																																																																				
195679	223740	358375	393124	374101	5307																																																																		
383599	381992	366647																																																																					
367186	360740	6649																																																																					
8659	324086	409790	207762	374101	362010																																																																		
287261	111873	239436	1588730																																																																				
444	191515	365028	387238	366339																																																																			
1080375	391857	393069	1400575																																																																				
27626	24294	173469	61215	304902																																																																			
119063	130172	123462	103926	106685	260033																																																																		
720427	74447	355545	314063																																																																				
74447	315024	282159	720428	720427	21681	111776	355545																																																																
225262	61346	301927	53421																																																																				
231434	377454	385170	84806																																																																				
61932	1367669	921405	1406040	1406041	1018150	165643	58910	61414	336824	284542	742040	25273	216071	190336	127067	142893	292483	272422	272079	270484	1044389	356997	1018138	1018137	907900	713183	713182	713109	474230	474186	474975	1391949	487890	93246	196742	230438	338000	266405	204475	158025	1170973	355482	393759	379230	719478	719240	1017817	661464	682343																						
56378	185569	616329	207762																																																																				
199158	33471	214556	392033																																																																				
374000	161697	168491	133436																																																																				
170287	48365	59313																																																																					
309096	306176	176484	30389																																																																				
399575	139721	29565	245818	161422																																																																			
27626	24294	173469	61215	304902																																																																			
5307	145597	245818	195946	201055																																																																			
127138	146696	292405	215603	112282	241267	315499	223002	171134	255804	239390																																																													
248856	354111	321099	334373	13621	5307																																																																		
1622191	1628517	1622191	1622191																																																																				
333128	102679	70172																																																																					
151579	176484	272457	89769																																																																				
383933	59640	191515	327710	140817																																																																			
219130	397578	310279	398344																																																																				
46856	191515	327710	391888	392017	378837	392015	140817	342706	193618																																																														
383599	381992	366647																																																																					
356984	376926	360031																																																																					
392000	396991	16643	392134	392008	391983																																																																		
632005	8866	12439	332578	61619	61459	401003	848848	869476	153201	145211	96708	79354	75831	67574	73576	43015	38791	36190	56944	321890	1143351	1370915	120660	172691	25294	717364	719066	719182	719615	716637	716776	485075	402997	278356	5497	139867	130153	499637	480119	398874	377881	391762	375896	399829	1071022	1101709	1101715	754952	393390	302344	311362	316329	336712	246200	254683	276692	75820	70480													
72860	131296	950952	499539	212011	154454																																																																		
1145765	1145768	174714	48365	59313																																																																			
41100	204756	56776	342032																																																																				
97669	48365	59313	355027																																																																				
110313	18602	301927	342577	137023	195946	390290																																																																	
256849	254402	163170	61346	397889	119063	225262	365028	387238	366339	380057	172783																																																												
386536	358424	1017138	324086	102601																																																																			
103926	308098	195946	123462	193618	17112	177787	154454																																																																
184369	306104	96165	282185	409666																																																																			
278381	230004	156385	110313	227150	661741	346695	43851																																																																
405417	356984	376926	360031	283173	84012	16643	384917	5307	1138																																																														
405390	354111	1164787	103926																																																																				
84012	17032	68048	374101																																																																				
297273	161348	751280	751281																																																																				
489494	489489	708440	708443																																																																				
16643	133911	112167	1017138																																																																				
374101	1017132	71872																																																																					
194095	155912	197909	176585																																																																				
156385	52017	372539	110313	43123																																																																			
356984	376926	360031	272457	5307	422465	364695	376286	113039																																																															
375127	378592	272258	171189																																																																				
1018052	220966	713209	398275	246555																																																																			
734823	363644	396795	396805	396806	1076394																																																																		
177787	260033																																																																						
102601	222340	1017138	245818	195946																																																																			
224612	1017138	372539	485119	1017161	392819	97077	171190	363972	951375	286457	110313	391857	393069																																																										
950952	383599	381992	366647	397534	1223848	1077230	284251																																																																
1016717	5307	945466	909280																																																																				
48365	59313	49925	225316																																																																				
56776	383371	309096	239436	959056																																																																			
395931	383599	381992	366647																																																																				
5307	950952	193618	140817																																																																				
356984	376926	360031	286696	252488																																																																			
386085	396555	225123	161422	156523	1145769	1017750	1145777																																																																
276157	181202	257905	191091	401009	328595	296188	8140	104664	161422	49925	397254	10250	863464	1590704																																																									
68048	17032	73984	711896	351916	383599	381992	366647	240490	391833	2044056	19461	393069	391857	1400575																																																									
98340	406115	239436	215037	210886	179554	1588730																																																																	
1605984	340126	176105	1588730	29009																																																																			
17032	68048	374101																																																																					
375744	286457	120994	365285																																																																				
145597	910295	53648	114878																																																																				
147109	221849	405390	1651523	1588730																																																																			
24294	301923	1652987	1590706																																																																				
393139	149408	393916	1164788	392017	391888	392015	392000	283992																																																															
657799	391825	171190	614903	1885110	2113236																																																																		
210953	193618	16643	262522	357643	375582																																																																		
1018729	1019	340953	1147198	1147569	191091	291100																																																																	
294908	1652064	1164786	1652071																																																																				
226774	485119	108929	324086	207762																																																																			
209141	209276	159120	28433	155328	156044	256834	259413	276590	285753	61398	194539	129014	151219	1046608	1046772	398856	477851	282800	322692	32712	41725	119459	193837	644089	1018874	861440	406499	210426	220312	235290	235393	200566	191261	173529	160327	138143	142674	135273	131088	125269	113022	297987	292400	239912	244930	256091	256887	258532	263171	352163	356518	323174	133135	241808	31408	5840	221391	211307	388219	388542	366067	360126	392199	396970	716840	716871	717097	717171	618980	641365	610100
1018744	238822	613848	918775	24685	1190174	1101726	396254																																																																
284816	38249	7177	316456	221631	356073	119359	185354	58513	110115	162519																																																													
372340	201055	18602	499522																																																																				
362563	125890	70298	397889	1192402	365648																																																																		
333960	261702	172768	259556																																																																				
308098	1164783	130172	5307	814410	868403																																																																		
1101259	208660	397891	189460																																																																				
331922	386536	375744	358424																																																																				
1145768	392015	1400573	1400575																																																																				
61215	1145777	1367764	156586	1327743	396945	250332	31378	335546	108335	153176	181265	1919508	1118568																																																										
618645	862704	626261	629165	639193	639195	947625	397633	79500	107258	251733	397697																																																												
110313	156385	43123	52017	367514	372539																																																																		
2100029	709032	353827	1588573	363399	382724	1075851	2137707	58510	277526	130795	175504	1019007	393139	36274	23852	2113420	712181	181575	176717	376285	346255	1101669	292709	243746	376774	678497	862108	81467	2069970	391609	74994	613797	731844	114763	146238	79254	106558	289491																																	
361584	397008	709705	387597	360414																																																																			
239436	145958	105455	74005	103926																																																																			
47308	112204	132401	196363	6949																																																																			
410371	1147394	359255	1734469	815464																																																																			
74919	872643	1422022	1422023	1422024	1422025	407477	187816	282097	935819	397487	407378	1915703	339692	394230	861387	198610																																																							
1621045	1623761	1622770	1628403	1628756	1623761	2136618	2136624	1628720	1628404	1623804	1621158	1629094	1629090	2136618	1945577	1629126	1629113	1629030	1628766	1629094	1629090																																																		
291236	264688	42416	135469																																																																				
7011	618645	326666	862704	626261	629165	639193	639195	947625	397633	79500	107258	251733	397697																																																										
193473	154576	340953	1019	206570																																																																			
287261	11937	393035	387642	878026	390290	342577	10911	156133	278381	346695	201055																																																												
97077	409790	185569	190744																																																																				
45050	13205	253421	94717	146375	383131	22653	394188																																																																
193473	154576	340953	1019	206570																																																																			
278381	661741	227150	340367																																																																				
59733	32765	18279	286949																																																																				
