2070121	4	2	1	0.1
2070176	12	12	6.5	10
2070177	12	12	6.5	10
2070291	12	12	6.5	8
2070429	8.5	5.5	2.5	8
641810	8	6	4	0.9
641867	5	4	1	0.1
641910	11	6	1	0.2
641947	5	4	1	0.1
642058	11	6	1	0.3
643438	7	5	1	0.1
643443	11	6	2	0.2
643518	7	5	2	0.4
643724	41	4	4	3.8
643798	24	17	13	14
643902	58	24	12	10
643948	18	3	2	1.7
643963	46	28	14	73
644076	8	8	6	12
644207	9.3	10	4.3	7.3
644253	6.8	2.9	2	0.4
644770	12	4	1	0.1
644771	12	4	1	0.1
760703	7	24	20	31
762613	30	7.5	31.5	0.1
762615	4	4	4	2
762616	4	4	4	2
762649	11	8	3	3.4
767324	30	7.5	31.5	0.1
767470	6	4	3	2
767498	6	4	3	2
1915702	5	5	5	2
1915779	14	14	3.5	5
1924001	5	5	2	0.4
2225491	5.5	2.5	2	0.5
1142577	5	6	8	1.1
1143322	10.4	2.6	11.7	1.4
1143355	33	10	8	8
1143875	21	16	4	9
1144179	4.3	4.9	2.3	0.4
1144450	15.8	11.5	3.5	2
1144461	20	13	0.8	4
1144492	15.8	11.5	3.5	4
1145598	7.1	5.5	3.1	1.1
1348515	5	6	1	1
1720724	7.5	4	9	4
1720947	24	8	0.5	1
1721097	12	11	5	11
1887017	21	16	6	5
609003	8	8	4	5
609005	8	8	4	3
609033	56	18	11	5
609137	24	12	6	13
609161	6	8	4	2
609189	1.3	0.9	0.9	0.2
609194	6	8	4	2
1071088	6.8	3.4	6.1	15
1071090	6.8	4	6.1	17
1071130	7.7	5.1	7.1	6.4
1072892	48	24	12	48
1072922	45	8	5	4
1073157	7	7	6	1
1075291	52	24	12	40
1080356	60	18	12.5	42.5
1080915	13	24	17	12
1080936	24	17	14	14
1082953	6	4.1	4.1	3.3
1083025	9	4.1	4.1	3.4
1083071	9	9	4.1	4.3
1084521	9	0.5	10	0.3
1084575	2	2	2	1
1085956	6	6	10	1
1086069	35	20	7	56
1086144	14	12	4	16
1086168	14	12	4	24
1086172	14	12	4	24
1086173	14	12	4	24
1118475	12	26	20	26
1118477	7	26	16	31
1118485	12	12	6.5	7
1118518	3	1	4	0.2
1118582	26	14	2	1
1118652	48	15	4	11
1118958	7	3	3	0.5
1127996	28	9	9	11
1131128	5	5	2	1.6
1131369	3.9	13.8	17.7	2.7
1131493	3.9	13.8	17.7	4
1131642	3.9	13.8	17.7	4.3
1131788	2.4	5.3	13.1	0.5
1131791	2.4	5.3	13.1	0.5
1131814	2.4	5.3	13.1	0.4
1131921	2.4	5.3	13.1	0.4
1131967	2.4	5.3	13.1	0.4
1131978	2.4	5.3	13.1	0.4
1131979	2.4	5.3	13.1	0.4
1131998	7.9	2.4	5.9	0.5
1132000	7.9	2.4	5.9	0.6
1132008	7.9	2.4	5.9	0.6
1132041	3.8	1.5	5.1	2
1132047	3.8	1.5	5.1	2
1132050	7.9	4.7	0.4	0.1
1132079	5.9	2.4	7.9	0.3
1132316	11.8	8.7	4.3	2.7
1132317	11.8	8.7	4.3	2.7
1132339	4.7	9.8	13.6	1.9
1132353	4.3	8.7	11.8	1.9
1132363	4.7	9.8	13.6	1.9
1132378	4.3	8.7	11.8	1.9
1132420	4.7	9.8	13.6	1.9
1132421	4.7	9.8	13.6	1.9
1132430	3.9	7.5	10.4	1.9
1132435	4.3	8.7	11.8	1.9
1132440	4.7	9.8	13.6	1.9
1132442	4.7	9.8	13.6	1.9
1132527	13.6	9.8	4.7	2
1132690	30	17	9	61
1132754	30	17	9	40
1132760	30	18	9	45
1132787	20	7	3	7
1132788	20	6	2	8
1132826	8	5	4	2
1132941	8.8	6.8	2.3	2
1616794	15	11.5	5.5	19.7
1618376	10	10	15	3
1618490	8	8	8	2
1618518	7	3	10	8
1619617	45	21	11	60
1672056	4	4	2	0.4
1675661	18	18	8	12
1675822	23	17	15	17
1675828	23	17	15	16
474260	30	17	9	53
474340	30	17	17	63
474341	30	17	17	69
474453	43	26	10	36
474477	33	11	11	14
474530	55	16	8	25
474670	56	26	12	52
474727	45	8	5	5
474731	24	4	3	1
474802	45	8	5	2
474975	20	7	3	7
474997	13	7	3	3
474999	13	7	3	2
475008	20	6	3	5
475033	13	7	3	7
475043	18	13	5	14
475044	20	7	3	8
475079	13	7	3	3
475080	20	7	3	6
475081	20	7	3	6
475083	20	7	3	10
475107	20	7	3	10
475115	13	7	3	4
475186	13	7	3	5
1369353	5.5	5.5	2.8	0.9
1370722	23	9	0.3	0.8
1371771	30	12	2	3
1371774	30	12	2	3
1371830	10	3	1	1
1372005	4	6	3.5	1.4
1372006	4	6	3.5	1.4
1372060	24	12	6	4
1372410	13.1	11.5	10.1	17.2
1372421	7	6.3	3.4	1.2
1372431	12	12	6.5	7
1373242	26	16	9	63
1376172	12	12	12	4
1376656	12	12	3	15.8
1377147	12	12	2	16
1389345	13	13	3.5	15
1578348	23	7	3.5	13.5
1701171	20.3	12.3	12.5	9.4
1701725	8	8	0.8	0.5
1701731	6.4	4	3.1	3.3
1702564	12	12	2	19.6
1708536	8	8	4	4
1713291	13.1	5.3	2.4	0.4
1713293	13.1	5.3	2.4	0.4
1713298	2.4	5.3	13.1	0.4
1713309	13.1	5.3	2.4	0.4
1989037	2	7	6	1.5
2089592	25	19	13	19
2089601	64	22	14	75
2151498	26.5	3.5	3.5	9
2151503	26.5	3.5	3.5	9
936158	60	15	8	7
936160	60	15	8	7
936566	68	13	11	9
937463	70	18	10	11
939294	67	21	8	11
939898	57	16	4	5
939919	3	3	2	0.6
940171	60	15	8	7
941038	70	18	10	11
941518	67	21	8	11
941722	4	4	2	1
942999	0.4	18.1	6	1.1
943017	0.6	19.5	6	1.4
943050	1	16.9	6	1
943060	1.3	20.5	6	1.3
943195	13	13	3	16
943218	13	11	3	6.6
944530	75	30	24	35
944549	65	20	20	25
944551	65	20	20	25
944556	65	20	20	25
944573	65	24	8	20
944588	48	10	10	10
944611	66	64	8	47
944622	60	60	6	40
944664	36	13	9	15
945359	4	4	4	0.6
945479	3.5	4	5.4	2.2
945491	3	4	4	1.1
945493	3.5	4	5.4	2.1
945531	3.5	4	5.4	0.9
948360	13	13	3	35
953284	7.5	5.3	0.3	0.2
954208	9.3	5.8	1.3	1.8
2280891	4	4	4	2
1690220	17.3	13	6.5	8.7
1690249	8.8	6.6	2.3	0.8
1690971	9.5	8	4.3	2.8
1692056	4	9	7.5	3.5
1695083	3	3	3	3
1695323	4.8	4.8	4	1
1695565	6	4.5	1.5	0.1
1695586	6.3	5.5	2.5	0.4
1695601	6	4.5	1	0.1
1695625	6	4.5	1.5	0.3
1695727	12	23	12	17
1745546	30.5	25.5	5	13
1898907	31.1	11	0.8	2.4
1906327	5.6	6	3.5	0.5
1906994	13	13	5	0.1
2083510	8	8	8	3
2131024	14	11	3	3
2132414	5	5	6	2
2136209	36	18	6	22
2137836	8	6	4	5
2139872	20	20	14	25
2492729	12	6	6	10
2620140	1.3	4.5	4	0.5
2624697	8	8	8	6
2625532	13.2	10.2	9.8	11
2629622	4	4	4	0.5
2632781	18	13	13	6
1392351	20	20	10	20
1392368	20	20	10	10.5
1397304	16	11	11	4
1397349	5	5	1	5
1398727	23	8	11	30
1398887	6	26	12	31
1400551	12	12	12	30
1401007	7	7	7	3
1401028	6	6	12	2
1403972	22	9	3	7
1406747	54	14	5	24.4
1416454	15	15	15	40
1420779	15	15	15	40
1422034	6	6	4	8
476338	23	12	2	2
476373	7.5	1.2	4.8	1
476430	23	12	2	2
742035	51	9	4	7
742216	4	4	4	0.8
742281	4	4	4	0.3
742283	4	4	4	0.2
742291	4	4	4	0.5
742346	16	10	6	3
742445	24	12	12	6
742502	12	12	12	6
742626	12	12	12	6
742633	12	12	12	6
742647	12	12	12	6
751705	18	12	60	66
752837	15	10	10	2
752852	7.1	5.5	3.1	1.1
752912	5	6.7	5.5	2
752930	5	6.7	5.5	4.2
752935	6	6	2	0.1
752940	6	6	2	0.1
752953	7.9	7.9	0.8	0.1
752981	11	3.6	3.2	1.2
754683	46	16	8	17
754777	21	11	10	15.2
755315	3	3	3	1
1605984	21.3	11.4	0.8	1.8
1651523	21.3	11.4	0.8	1.5
1652470	14	11	3	3
1652496	29	12	7	24
1652901	10.5	7	5.5	1
1688659	7.9	6.1	2.4	2.2
1689273	21.3	11.4	0.8	1.5
1694131	26.8	3.6	3.6	4.4
1695393	6	4	1.5	0.1
1695497	6	4.5	1	0.1
1695642	6	3.5	0.8	0.1
1695714	7	6	2	1
1745236	8.5	12.5	12.8	3
1745594	30.5	25.5	5	13
1745665	30.5	25.5	5	13
1164831	3	1	1	1
1165013	17	6	2	2
1166640	19	13	4	10
1168820	3	5	40	3
1170657	4	4	4	1
1170800	24	4.3	4.3	8
1171062	24	11	58	51
1211490	14	12	4	25
1211550	8.5	4	2.5	3.8
1211731	7	24	17	31
1212323	6	1.5	9.8	1.2
1212327	6	1.5	9.8	1.6
1212965	6	1.5	9.8	1
1213114	6	1.5	9.8	1.2
1213119	6	1.5	9.8	1.1
1220591	15.4	9.8	6.2	4.2
1223178	85	40	31	50
1223699	6	4	2	1
1223787	9	6	2	1
1223799	9	6	2	1
1223855	24	3	1	3
1224086	20.5	10	4.5	10.1
1225794	5.5	2.5	2.5	8.5
1225811	12	12	6.5	7
1226557	35	12	12	63
1226566	36	12	12	66
1226585	29	25	12	22
1227236	6.4	4	3.1	3.4
1258982	29.8	18.2	8.7	28.3
1258992	29.8	18.2	8.7	28.3
1265191	4	4	8	3
1265230	11	30.3	8.3	46.5
1335642	73.2	25.8	39.4	447.9
1335694	24	13	15	33
1335759	38	27	9	34
1335774	6	1	3	1
1335891	56	24	8	27
1335936	30	17	9	52
1336041	30	17	9	50
1336105	23	17	8	43
1337554	9.1	4.5	1	0.1
1341806	21.1	5.3	18.6	6.3
1345649	30	15	1	0.2
1348506	3.2	3.2	2.4	0.2
1348509	5	6	1	1
1348510	5	6	1	2
1348516	9.4	6	3.7	5.2
1720711	34.5	21.5	3	24
1720722	34.5	21.5	3	17
1726510	6.8	4.5	2.3	3
1886125	2.2	1.9	5.8	0.2
1132701	30	17	9	60
1616719	44.8	17.3	17.3	17.3
1618745	24	17	13	16
1618900	8	8	8	3
1619350	4	4	2	1
1619376	18	11	11	18
1619522	45	31	11	53
1675699	20	10	4	5
1675783	30	15	15	8
1676174	12	6	6	2
1678639	22	19	11	28
1729215	7	5	0.8	0.7
1730014	3	3	0.3	0.2
1730732	30	3	3	6.6
1731577	19	19	10.5	24
940035	60	15	8	7
940604	41	13	4	5
941643	12.5	12.5	2	4
941701	6	3	8	3
941948	31	14	14	48
942443	19	3	12	3
942721	21	3	12	3
942730	12	12	3	5
943100	6	4	2	1
943219	7.5	1.2	4.8	1
944359	14	11	10	32
944527	75	30	24	35
944538	85	40	31	50
944550	65	20	20	25
944569	65	20	20	25
944574	65	24	8	20
944576	65	24	8	20
944577	65	24	8	20
944580	65	24	24	20
944587	48	10	10	10
944589	48	10	10	10
944631	60	60	6	40
944632	60	60	6	40
944637	60	60	6	40
944752	30	18	6	60
945062	5.5	5.5	2.8	1.5
945494	3.5	4	5.4	2.1
945497	3	4	4	0.7
948332	13	13	3	20
951368	6.7	4.2	3.2	0.8
1734466	7	3.8	1	0.1
1734510	9	24	13	32
1734760	4	4	4	4.4
1739625	30	15	12	25
1739890	7	4	3	1
2062456	18	15	2	0.2
2069461	6.3	3.9	3	0.5
2070433	6	10	1	4
2210310	5.5	2.5	2	0.5
643766	10	10	7	3
643925	17	17	8	0.1
643951	23	12	2	5
644210	3.5	5	9.6	0.3
644589	6	4	1	0.1
644678	6	4	1	0.1
759846	7.8	7.8	1	1.7
760121	7	6.5	6	4
760646	21	12	1	6
761291	11	10.5	3.5	6
762658	11	9	3	3
762667	11	6	2	1.3
762676	11	6	2	1
762681	13	11	3	0.6
762683	11	8	3	3
762731	20	3	3	3.5
762745	14.3	13.7	4.5	9.3
763102	9	8	10	12.3
767453	6.8	4.5	2.3	2
767484	6	4	3	2
767486	6	4	3	2
767508	6.8	4.5	2.3	2
767527	6.8	4.5	2.3	2
767528	1	4	4	1
769871	54	11	5	6.5
770953	14.3	13.4	5	12.1
1771407	8.8	1	1	0.5
1829752	4	4	4	2
1915718	5	5	5	2
1915734	14	14	3.5	3
1916291	17	15	13	7
1921301	3.6	1	1	0.1
1058164	52	28	11	60
1058181	77	29	6	12
1058455	8.5	5.5	0.2	0.9
1058698	9.5	7.5	1	0.6
1058934	8	7.3	0.3	0
1059528	12.3	5.3	5.3	1.7
1059618	6	4	1.5	0.1
1059695	6	4.5	1	0.1
1063624	12	12	10	32.5
1063777	14	14	10	35
1064231	38	8	19	17
1064303	30	17	9	73
1064335	21	6	6	7
1064397	20	7	3	5
1064402	20	7	3	7
1064712	6	6	4	0.8
1101247	12	10	4	7
1101262	6	6	4	2
1101270	36	15	6	20
1101296	12	12	4	6
1101312	29	19	8	55
1101313	29	19	8	55
1101321	4	4	4	1
1101377	4	4	4	1
1101674	3	3	3	1
1101696	12	8	6	5
1101727	11	5	4	4
1101732	8.5	7.5	2.5	2
1101851	3	4.5	6	1
1101911	8	20	16	28
1101914	7	26	14	31
1101924	22	9	3	5
1108507	4.8	2.3	8.2	1.5
1111635	31.1	11	0.8	2.4
1111636	31.1	11	0.8	2.5
1113214	75	26	1	20
2031464	14	11	11	6.5
2119757	5	5	5	1
2238332	14	4	4	4.3
1375755	82.7	10.8	30.7	165.6
1376032	16	10	6	3
1376443	12	12	2	17
1376732	12	12	3	12.2
1389346	13	13	3.5	15
1577790	5.3	5.3	5.3	1.3
1629607	7	5	1	1.3
1629923	3.9	6.3	10.2	4.3
1701805	6.4	4	3.1	3.3
1702261	6.4	4	3.1	2.8
1702295	8	8	0.8	0.8
1708651	6.9	3.9	1.4	0.4
1708667	8	8	4	4
1711227	13.6	9.8	4.7	1.9
1712854	17.7	13.8	3.9	3.2
1713130	13.1	5.3	2.4	0.5
1713227	2.4	5.3	13.1	0.4
1713250	13.1	5.3	2.4	0.4
1713297	2.4	5.3	13.1	0.4
1713299	2.4	5.3	13.1	0.4
1772279	8.8	1	1	1.5
1966004	9	9	48	9
1989092	2	3	12	0.5
2089591	25	19	14	20
2145888	10	10	2	2
2150315	22	9	3	8
2151489	26.5	3.5	3.5	9
2151514	13	7.1	3.2	2.5
909099	9	4	2	1.8
909123	1.9	6.5	12	3
909148	4	3	2	1
909604	24	8	0.5	1
909774	4	3	3	0.6
909780	12	4	2	0.3
909782	12	4	2	0.3
909787	4	3	3	1.6
909788	4	3	3	1.6
909862	4	3	3	0.5
910268	9	9	4	0.5
910281	9	4	4	2.3
910351	12	10	4	6
913940	6	4	6	0.5
913954	14	12	4	24
914043	8	6	1.5	1
914085	8	6	1.5	1
914099	8	6	1.5	3
914102	8	6	1.5	3
914107	8	6	1.5	1
915301	5	63	55	35
915632	4	62	62	35
915644	23	12	65	20
915663	4	62	62	35
915757	8	62	55	35
916088	8	8	1	2
916105	8.5	5	2.5	1.5
916172	6	3	3	1
918858	11	7	5	7
921032	3	3	1	0.2
921034	1	12	23	0.5
921149	10	7	5	1.8
921155	10	7	5	1.8
921156	10	7	5	1.8
921216	10	7	5	3.3
921298	10	7	5	4.3
921932	44	28	12	50
924823	30.5	25.5	5	8
928699	15	3	3	0.5
930453	7.9	6.5	5.1	2.3
934572	12.5	3	3	70
936041	60	15	8	7
936085	70	18	10	11
936142	64	7	5	5
936217	68	13	11	9
936317	67	21	8	11
936375	57	16	4	7
936490	60	15	8	7
937677	67	21	8	11
939160	37	22	8	11
939694	60	15	8	7
939881	57	16	4	5
940101	60	15	8	7
941626	14	14	5	34.2
942453	6	6	6	1
942723	21	3	12	3
943027	0.7	20.5	6	1.5
943046	1.2	18.6	6	1.2
943049	1	16.2	6	1
943062	1.3	19.1	6	1.3
943107	6	4	3	2
943110	6	4	2	1
943115	6	4	3	2
943352	30	7.5	31.5	0.1
943368	15.8	16	15.5	52
943466	20	20	11	20
944537	75	30	24	35
944553	65	20	20	25
944557	65	20	20	25
944558	65	20	20	25
944563	65	20	20	25
944581	65	24	8	20
944590	48	10	10	10
944594	62	9	9	15
944595	62	9	9	15
944600	62	9	9	15
1223839	9	6	2	1
1225791	11.5	3	2.3	11.5
1225797	5.5	2.5	2.5	8.5
1226037	12	6.5	6.5	12
1226085	15	14	1	3
1226559	35	12	12	63
1226562	35	12	12	63
1226570	35	12	12	63
1226736	16.5	10	2	4
1226991	66	24	6	18
1227311	5	5	2.5	2
1227313	8	6	3	2.5
1227386	14	14	3.5	3
1258221	74.8	24.8	31.5	352
1258581	55.5	11.4	40.2	153.3
1258688	17.3	26	18.1	49.1
1258727	9.8	7.1	6.4	2.5
1258916	29.8	18.2	8.7	28.3
1265113	2	2	2	1
1265185	11	30.3	8.3	50.7
1335641	21.7	13.8	15.7	28.3
1335669	56	11	9	25
1335672	43	26	10	36
1335685	40	18	12	32
1335757	50	27	9	36
1335794	33	16	8	19
1335814	16	8	5	20
1335901	51	14	12	34
1335930	30	17	9	46
1335973	30	17	9	49
1336047	30	17	9	49
1336074	30	17	9	60
1337134	4	2.2	1	0.3
1348470	15	8	2	9
1348495	0.9	0.9	0.1	0
1348497	8.3	7	1.5	0.6
1654720	7.1	5.5	3.1	1.1
1720430	13	13	4	25
1727200	15	15	6	29
1979221	9.3	10	4.3	10.4
2031470	14	11	11	6.5
2035804	14	14	1.8	25.3
2119754	5	5	5	1
2233537	5.3	5.3	5.3	1
1371963	14.3	11.5	4	5.4
1372422	5.4	5.1	1.6	0.8
1372707	12	6	12	2
1373349	6.5	3	2	2
1374122	3	12	19	0.6
1376031	16	10	6	3
1376414	11	11	2	12.2
1376655	12	12	3	15.8
1376729	12	12	2	15.7
1377146	12	12	2	16
1377149	12	12	3	13
1379956	12	12	2	19.5
1577979	3.2	6.5	5.3	2
1629259	22	4	3	1
1629328	30	15	1	0.1
1629333	23	12	2	2.5
1629628	28	16	9	12
1701724	8	8	0.8	0.5
1701808	6.4	4	3.1	2
1705088	8	8	0.8	0.5
1711065	14.2	11.8	4.7	2.4
1711066	14.2	11.8	4.7	2.4
1711146	13.6	9.8	4.7	1.9
1711167	13.6	9.8	4.7	1.9
1711230	13.6	9.8	4.7	1.9
1712684	13.6	9.8	4.7	1.9
1712904	17.7	13.8	3.9	3.2
1713371	13.1	5.3	2.4	0.4
1846087	21.3	11.4	0.8	2.2
1988476	25.6	15.8	7.4	22
1989030	1	2	1	0.1
2146589	13	7.1	3.2	2.5
2151483	29	7.5	4	19
2151515	13	7.1	3.2	2.5
944650	60	60	6	40
945060	4	2	2	0.2
945456	2.3	2.3	3.8	0.2
945492	3	4	4	1.1
945498	3	4	4	0.7
947616	13	13	3	16
950944	7.5	1.2	4.8	1
2277557	8.5	5.5	2.5	8
2280888	15	15	2	4
1745234	14.3	10.5	4.5	3.4
1898905	31.1	11	0.8	2.7
1903976	16	16	6	0.2
1911212	9.6	4.4	3.9	7.6
1911275	9.6	4.4	3.9	5.6
1912365	14	7.5	4	3.8
1930630	80	8	5	4
1932933	24	24	12	52
2077429	13.6	11.6	7.5	2.5
2131167	11.8	8.7	4.3	1.9
2138211	9.5	11.3	14.5	22
2492755	29.9	9.8	0.4	1.8
2619749	15	16	4	3
2622657	5.9	2.4	7.9	0.6
2624443	16	6	5	4
2625150	11	2	5	2
2626794	15	15	5	1
2626882	7.7	1.8	9.7	1
2626884	12.6	6.7	6.3	5.3
2626886	10.6	10.6	2.4	1.8
475187	13	7	3	5
475200	17	11	5	11
475217	23	17	8	31
475228	23	17	8	24
475229	23	17	8	24
475263	23	17	8	24
475264	23	17	8	23
475280	23	17	8	23
475289	23	17	8	32
475293	23	17	8	24
475328	23	17	8	24
475334	23	17	8	23
475399	49	10	4	4
475402	46	10	4	4
475408	46	10	4	4
475492	48	8	4	4
475641	67	12	4	30
476168	17	8	1	15
476202	8.5	9.5	4.5	5
476245	9	5	10	6
476327	23	12	2	2
476379	21	12	4	2
476479	23	12	2	2
476575	21	12	4	1
742772	79	29	23	65
742965	6	5.5	6.5	1.5
751060	17	17	4	31
751509	53	8.5	10.8	10.8
751707	18	12	60	50
752845	7.1	5.5	3.1	1.1
752854	7.1	5.5	3.1	1.1
752875	3.9	7.9	1.6	0.1
752908	7.1	5.1	8.3	3
752920	7.1	5.1	8.3	4.6
752936	6	6	2	0.1
752980	11	3.2	3.5	1.2
754645	30	15	1	1
754680	45	14	5	17
754798	46.5	14.2	10.6	21.8
754980	24	6	4	2
754981	22	10	4	2
755235	3	3	3	1
1651260	19	19	10.5	24
1651788	46	15	8	38
1651893	14	14	5	35.4
1652899	5	3.5	1	1
1652900	10.5	7	5.5	1
1652984	20	3.5	3.5	7
1652987	20	3.5	3.5	7
1652989	21	6	6	4
1691475	35	9	9	6
1694034	26.8	4.2	4.2	10
1694510	5	5	5	1
1694521	12	6	6	2
1695722	14	11	3	3
1745259	26.8	2.9	2.9	7
1745507	30.5	25.5	5	13
1745509	30.5	25.5	5	13
1800840	7	6	0.3	1
1898901	21.3	11.4	0.8	1.8
1911281	9.6	4.4	3.9	5
1911311	8.5	4	3.4	3.4
1170659	21	21	11.5	28
1170972	7.9	7.3	3	1.4
1171002	25	9.3	9.5	24.8
1171051	20	14	8	8
1208484	6.4	4	3.1	3
1211472	14	12	4	24
1211487	14	12	4	24
1212790	6	1.5	9.8	0.5
1213122	6	1.5	9.8	1.7
1216537	35	12	12	63
1223173	85	40	31	50
1223575	6	24	10	25
1223762	10.8	6	3.4	3.8
1223766	6	4	2	1
1223777	9	6	2	1
1223814	9	6	2	1
1223828	9	6	2	1
1223848	11	6	1	1
1223853	24	3	1	3
1223857	24	3	1	3
1226552	35	12	12	63
1226556	35	12	12	63
1227287	20	18	5	18
1227302	2.5	6	2	1
1227323	14	14	3.5	3
1227415	14.3	14.3	5.5	8.3
1258598	102.8	12.2	18.5	139.8
1258775	10.5	8.3	7.4	2.9
1258918	29.8	18.2	8.7	28.3
1265193	10	10	8	3
1265200	17	14	8	28
1335763	46	17	9	28
1335816	34	20	6	23
1335888	42	36	10	30
1335894	29	23	17	45
1336004	30	17	9	46
1340179	8	6	4	3.2
1340203	18	4	4	6
1340255	10	7	2	2
1340266	3	3	0.3	0.1
1341989	9	7.3	6.5	12.2
1346239	23	12	2	0.6
1347908	12.5	12.2	2.3	0.8
1348471	5	5	4	3
1348493	0.5	0.5	0.1	0
1422294	21	4	12	2
1422296	21	4	12	2
1422838	22.5	7.5	4	9
1422839	22.5	7.5	4	9
1423235	6.4	4	3.1	0.9
1424206	8	6	6	3
1430859	0.4	17.8	6.7	0.4
1434865	5	5	3	1
1588288	2.8	1.4	1.4	0.1
1588358	74.8	9.8	28.7	127.5
1590710	31.1	11	0.8	2.7
1590712	21.3	11.4	0.8	2.2
1590713	21.3	11.4	0.8	2.2
1594402	21	5	30	7
2586176	10	10	36	12
2586353	10.4	1.8	11.6	1.3
2586517	46.5	14.2	10.6	20.5
2586530	52	12	16	24
2586531	52	12	16	24
2595969	18	18	18	15
1734288	4	2.2	1	0.3
1735108	24	16	10	10
1738855	20	6	2	2
1739222	35	12	12	63
1739229	35	12	12	46
1739296	35	12	12	53
1739790	3	3	3	1
1740466	30	18	10	49
1740850	15.8	16	15.5	37
2067641	15	15	4	10
2070024	4	2	1	0.1
2070221	12	12	6.5	10
2210075	5.5	2.5	2	0.5
2210077	5.5	2.5	2	0.5
760117	12	10	6	8
760556	18.3	7.1	11	2
760648	8.1	5.4	3	2
762610	19	12.5	3.5	4
762635	3	3	1	0.3
762650	11	8	3	2.9
762652	11	6	2	0.9
762685	54	8	5	8
762701	15	11.5	4.5	17.5
762779	17.8	11.5	2.8	7.4
763086	3.3	2.3	3.5	0.4
764669	6.8	4.5	2.3	2
767388	2	2	1	0.2
767469	6	4	3	1
767541	6	4	3	2
769959	40	8	4	5
769986	6	6	6	1
1913859	22	12	6	12
1915578	5	5	5	2
1915703	5	5	5	2
1915727	8	6	3	2.5
1915751	13.5	13.5	2	5
1915775	14	14	3.5	5
1921375	3.4	1	1	0.1
1924225	9	14	6.5	0.2
2225492	5.5	2.5	2	0.5
1064465	22	8	4	8
1064471	23	17	8	17
1064484	29	23	8	16
1064580	8.5	4	2.5	2.1
1064851	4	4	4	0.2
1067007	5	4	2	2
1095331	9	5	4	5
1101261	6	6	4	2
1101268	12	4	4	1
1101276	36	8	48	29
1101286	6	6	4	2
1101294	12	12	4	6
1101320	24	10	4	3
1101417	4	4	4	1
1101431	4	4	4	1
1101673	3	3	3	1
1101690	6	6	6	3
1101709	44	15	8	35
1101715	38	19	10	24
1101844	3	8.3	6.5	2
1101845	2	7	6	1
1101862	3	4	5	0.1
1101951	10	10	10	1
1108491	7	5	5	2
1110349	6.2	6.2	2	0.3
1111225	3.9	3.3	5	1.1
1111226	3.9	3.3	5	1.1
1111405	24.3	3.3	3.3	9.9
1111632	11.4	21.3	0.8	1.8
1111765	13	10.2	9.8	30.9
1111891	12	12	12	35
1113573	23	22	19	22.3
1114374	25	13	6.5	14
1114603	3	3	8	2
1114951	13	13	13	5
1133045	8	4	5	4
1133046	37	2	2	3
1133131	19	12	8	12
1133223	24	3	3	5
1133235	45	8	5	5
1133273	45	8	5	6
1133328	18	2	2	2
1133332	45	8	5	4
1133383	45	8	5	6
1133482	28	8	7	6
1134576	4	3	3	0.5
1139057	12	4	2	1
1142216	9	9	4	5
1142242	20	20	5	10
1142576	14	4	4	6.1
1143419	9.6	2.1	11.4	0.7
1143428	9.6	2.1	11.4	0.7
1143660	60	14	19	30
1144280	1.4	18.7	6	1.4
1144481	15.8	11.5	3.5	4
1144497	19	12.5	3.5	4
1145643	7.1	5.1	8.3	2.2
1186126	15.6	12.9	9	19.8
1187179	12	12	12	27
2115636	16	14	8	34
1579049	4	2	1	0.5
1579094	36	10	8	8.5
1629165	0.8	0.8	0.5	0.5
1629214	5	1	1	0.5
1629349	26	14	2	0.4
1629606	7	5	1	1.1
1629633	3	3	3	0.1
1113603	21	19	12	12.4
1113622	23	22	15	19.5
1114020	9	9	6	3
1114239	27.6	3.2	3.2	5.1
1114297	24.8	13	7.5	9
1114834	11	7	5	10
1116478	7	7	2	2
1116990	6	3	8	3
1117050	6	3	8	3
1117732	4.7	9.8	13.6	1.9
1117851	30	7.5	31.5	0.5
1133212	23	17	8	23
1133279	45	8	5	5
1133281	45	8	5	6
1133282	45	8	5	4
1133348	45	8	5	6
1133354	45	8	5	3
1133406	45	8	5	5
1133429	45	8	5	4
1133430	45	8	5	4
1133459	45	8	5	5
1138428	4	3	3	1.8
1138893	4	3	3	1.8
1142218	20	20	5	10
1142325	20	20	5	10
1142327	20	20	5	10
1142366	12	12	9	3
1142382	15	15	6	18
1143351	24	8	0.5	1.5
1143463	52	9	4	7
1143805	8	8	6	5
1174669	6	3.8	1.3	2.6
1185296	58	25	6	48
2176787	8.5	4	3.4	5.2
1335789	47	15	11	35
1335812	34	20	6	22
1335813	34	20	6	22
1335818	34	20	6	21
1335897	45	10	14	32
1335942	30	17	9	54
1335946	30	17	9	50
1335983	30	17	9	45
1336031	30	17	9	49
1336053	30	17	9	52
1336056	30	17	9	47
1336091	23	17	8	31
1336092	23	17	8	32
1336097	23	17	8	23
1336101	23	17	8	23
1340177	18	4	4	5.5
1340180	8	6	4	5.4
1340201	14	4	4	5
1340725	9	8	7	12
1345920	5.8	1.9	2.2	5.8
1347852	3.2	3.2	3.5	0.6
1348467	19	9	9	6
1348468	14	9	5	4
1654599	11	3.2	3.5	1.1
1654619	7.1	5.5	3.1	1.1
1720468	16	16	4	13
1720533	13	13	3	35
1720591	6	10	1	0.3
1721052	31.1	11	0.8	2.3
1726972	12	12	2	10
1893690	9.4	9.4	3	1.2
1964346	9	9	55	9
